record_index,timestamp,sat_id,international_designator,launch_year,launch_num,launch_piece,sma,ecc,inc,raan,aop,true_anomaly,cluster_label,is_noise,umap_1,umap_2,umap_3,source_folder,inclination_group,inclination_sort,local_cluster_label,global_cluster_id
808,2025-04-10 00:00:00,sat4127.txt,22086S,22,86,S,6917.8975,0.0001346,53.2172,250.1655,90.5993,73.487487,30,0,12.870011,4.3618283,8.5585213,starlink_labels_53.2,53.2,53.2,30,60
809,2025-04-10 00:00:00,sat4128.txt,22086H,22,86,H,6917.8961,0.0001393,53.2178,250.3702,98.8942,299.81695,30,0,14.462944,3.2953303,9.8639069,starlink_labels_53.2,53.2,53.2,30,60
810,2025-04-10 00:00:00,sat4129.txt,22086K,22,86,K,6917.8751,0.000181,53.2199,250.3986,108.5221,335.38396,30,0,13.524071,3.4548581,9.8640537,starlink_labels_53.2,53.2,53.2,30,60
812,2025-04-10 00:00:00,sat4131.txt,22086E,22,86,E,6917.8548,0.0001381,53.2168,258.6293,100.6184,9.4872081,30,0,13.043474,4.8183513,10.144999,starlink_labels_53.2,53.2,53.2,30,60
813,2025-04-10 00:00:00,sat4132.txt,22086L,22,86,L,6917.9313,0.0001282,53.2177,248.8433,98.1409,326.78405,30,0,13.753838,2.9159708,9.7936621,starlink_labels_53.2,53.2,53.2,30,60
814,2025-04-10 00:00:00,sat4133.txt,22086M,22,86,M,6917.9059,0.0001289,53.2168,249.2266,97.6625,7.0209053,30,0,13.051716,3.3694055,9.601017,starlink_labels_53.2,53.2,53.2,30,60
815,2025-04-10 00:00:00,sat4134.txt,22086N,22,86,N,6917.9134,0.0001176,53.218,248.8979,85.0014,334.67574,30,0,13.830652,2.7855742,9.860981,starlink_labels_53.2,53.2,53.2,30,60
816,2025-04-10 00:00:00,sat4135.txt,22086G,22,86,G,6917.91,0.0001411,53.2164,253.6939,93.7215,323.80005,30,0,13.945802,3.701036,10.300084,starlink_labels_53.2,53.2,53.2,30,60
817,2025-04-10 00:00:00,sat4136.txt,22086U,22,86,U,6901.5275,0.0001073,53.2152,247.8884,59.2512,164.34952,30,0,13.919445,4.590941,7.1406965,starlink_labels_53.2,53.2,53.2,30,60
821,2025-04-10 00:00:00,sat4140.txt,22086T,22,86,T,6917.8985,8.48e-05,53.2195,248.8147,98.4912,306.43258,30,0,14.096936,2.8638546,9.6610928,starlink_labels_53.2,53.2,53.2,30,60
823,2025-04-10 00:00:00,sat4142.txt,22086P,22,86,P,6917.8976,0.000112,53.2164,248.6587,85.3847,59.674078,30,0,12.606475,3.901068,8.9594707,starlink_labels_53.2,53.2,53.2,30,60
828,2025-04-10 00:00:00,sat4147.txt,22086Q,22,86,Q,6917.9037,0.0001662,53.2193,249.2423,103.8962,20.785858,30,0,12.789481,3.8550634,9.2110548,starlink_labels_53.2,53.2,53.2,30,60
1106,2025-04-10 00:00:00,sat4671.txt,22104F,22,104,F,6776.3687,0.0004876,53.1834,262.4877,252.1223,157.00773,30,0,14.152778,5.0705862,10.974683,starlink_labels_53.2,53.2,53.2,30,60
1260,2025-04-10 00:00:00,sat5055.txt,22125BD,22,125,BD,6917.8782,0.0001175,53.2168,258.5935,85.444,84.673306,30,0,13.017739,5.2201505,8.9551697,starlink_labels_53.2,53.2,53.2,30,60
1265,2025-04-10 00:00:00,sat5088.txt,22125AN,22,125,AN,6917.7969,0.0001169,53.2156,258.7538,87.3406,302.73673,30,0,14.626344,4.7206984,10.521339,starlink_labels_53.2,53.2,53.2,30,60
1267,2025-04-10 00:00:00,sat5096.txt,22125AU,22,125,AU,6917.8717,0.0001401,53.2166,268.0918,92.6837,242.75053,30,0,15.199448,6.5844593,10.558024,starlink_labels_53.2,53.2,53.2,30,60
1269,2025-04-10 00:00:00,sat5098.txt,22125BB,22,125,BB,6917.8628,0.0001283,53.2161,258.6182,78.5416,71.576348,30,0,12.85405,5.4544172,9.3475952,starlink_labels_53.2,53.2,53.2,30,60
1270,2025-04-10 00:00:00,sat5099.txt,22125AX,22,125,AX,6917.8177,0.0001242,53.2165,268.1079,86.7856,228.70971,30,0,15.267912,6.6929555,10.309254,starlink_labels_53.2,53.2,53.2,30,60
1271,2025-04-10 00:00:00,sat5103.txt,22125V,22,125,V,6917.7606,7.84e-05,53.2177,258.5474,79.8762,130.34195,30,0,13.739063,5.6579561,8.2584219,starlink_labels_53.2,53.2,53.2,30,60
1273,2025-04-10 00:00:00,sat5109.txt,22125AQ,22,125,AQ,6917.9124,0.0001542,53.2186,258.7976,93.0099,176.93944,30,0,15.16453,5.5720463,8.4431705,starlink_labels_53.2,53.2,53.2,30,60
1277,2025-04-10 00:00:00,sat5118.txt,22125AD,22,125,AD,6917.8743,0.0001229,53.2161,258.5796,96.0021,34.135302,30,0,12.869254,5.0251412,9.9207516,starlink_labels_53.2,53.2,53.2,30,60
1278,2025-04-10 00:00:00,sat5119.txt,22125Y,22,125,Y,6917.8848,0.0001081,53.217,258.7582,94.662,195.34982,30,0,15.336092,5.4234281,8.8318052,starlink_labels_53.2,53.2,53.2,30,60
1280,2025-04-10 00:00:00,sat5121.txt,22125AF,22,125,AF,6917.9004,0.0001275,53.2166,263.1942,79.7531,163.10355,30,0,14.552906,6.3123293,8.4887953,starlink_labels_53.2,53.2,53.2,30,60
1283,2025-04-10 00:00:00,sat5124.txt,22125AZ,22,125,AZ,6917.8978,0.000126,53.2168,258.7311,95.3789,314.63523,30,0,14.142182,4.6022453,10.782257,starlink_labels_53.2,53.2,53.2,30,60
1285,2025-04-10 00:00:00,sat5126.txt,22125BA,22,125,BA,6917.8562,0.0001432,53.2167,258.5744,89.3908,100.75282,30,0,13.398525,5.6024227,8.3623686,starlink_labels_53.2,53.2,53.2,30,60
1286,2025-04-10 00:00:00,sat5127.txt,22125AY,22,125,AY,6918.0245,0.0001219,53.2166,258.1053,85.1848,265.14498,30,0,15.29915,4.9203744,9.9542131,starlink_labels_53.2,53.2,53.2,30,60
1289,2025-04-10 00:00:00,sat5130.txt,22125AK,22,125,AK,6917.9069,0.0001576,53.2165,258.7807,44.2246,325.72813,30,0,15.064256,4.7966781,10.23473,starlink_labels_53.2,53.2,53.2,30,60
1293,2025-04-10 00:00:00,sat5134.txt,22125N,22,125,N,6917.8168,0.0001187,53.2167,258.7151,98.0576,332.03582,30,0,13.846984,4.4902,10.784927,starlink_labels_53.2,53.2,53.2,30,60
1299,2025-04-10 00:00:00,sat5145.txt,22125AW,22,125,AW,6917.9509,0.0001147,53.2163,258.7332,74.434,235.51177,30,0,15.404421,5.1288948,9.1735411,starlink_labels_53.2,53.2,53.2,30,60
1303,2025-04-10 00:00:00,sat5149.txt,22125T,22,125,T,6917.8723,0.0001266,53.2172,258.5221,96.3333,153.8252,30,0,14.788698,5.6995392,8.1283493,starlink_labels_53.2,53.2,53.2,30,60
1310,2025-04-10 00:00:00,sat5159.txt,22125L,22,125,L,6917.9319,0.0001211,53.2173,258.4192,80.5845,249.62769,30,0,15.493169,4.9248004,9.5493317,starlink_labels_53.2,53.2,53.2,30,60
55,2025-04-10 00:00:00,sat3173.txt,22005H,22,5,H,6917.8889,0.0001577,53.2197,347.2921,99.6251,120.55936,31,0,6.6805429,10.695572,4.9590631,starlink_labels_53.2,53.2,53.2,31,61
206,2025-04-10 00:00:00,sat3358.txt,22005F,22,5,F,6917.8793,0.0001422,53.2141,344.0379,95.2728,207.02799,31,0,7.3044729,12.041709,4.0143809,starlink_labels_53.2,53.2,53.2,31,61
213,2025-04-10 00:00:00,sat3366.txt,22005A,22,5,A,6917.8699,0.0001394,53.2177,347.3104,87.4664,152.72392,31,0,6.8164525,10.87659,4.5327234,starlink_labels_53.2,53.2,53.2,31,61
215,2025-04-10 00:00:00,sat3370.txt,22005Z,22,5,Z,6917.8895,0.0001516,53.2175,355.1698,87.3634,74.031101,31,0,4.4261503,11.292741,5.3766117,starlink_labels_53.2,53.2,53.2,31,61
219,2025-04-10 00:00:00,sat3386.txt,22005Y,22,5,Y,6917.8628,0.0001703,53.2191,353.9617,109.0753,33.083951,31,0,4.4217901,11.538143,5.289391,starlink_labels_53.2,53.2,53.2,31,61
220,2025-04-10 00:00:00,sat3387.txt,22005X,22,5,X,6917.8388,0.0001181,53.2184,355.1867,87.8351,93.569807,31,0,4.7810946,10.652145,5.2521176,starlink_labels_53.2,53.2,53.2,31,61
221,2025-04-10 00:00:00,sat3388.txt,22005AD,22,5,AD,6917.9733,0.0001263,53.2186,355.2356,93.6626,152.80511,31,0,5.5185347,10.496463,4.0768552,starlink_labels_53.2,53.2,53.2,31,61
222,2025-04-10 00:00:00,sat3389.txt,22005W,22,5,W,6917.8425,0.0001593,53.2176,355.1314,99.4698,27.11792,31,0,4.2528181,11.993072,5.2114267,starlink_labels_53.2,53.2,53.2,31,61
223,2025-04-10 00:00:00,sat3391.txt,22005P,22,5,P,6916.8794,0.0001166,53.2174,345.1905,60.6337,285.1776,31,0,6.6995521,12.834196,3.8949296,starlink_labels_53.2,53.2,53.2,31,61
224,2025-04-10 00:00:00,sat3392.txt,22005V,22,5,V,6917.873,0.0001519,53.2182,345.3261,86.5126,274.93296,31,0,6.8517413,13.061812,4.0264378,starlink_labels_53.2,53.2,53.2,31,61
225,2025-04-10 00:00:00,sat3393.txt,22005AE,22,5,AE,6917.8873,0.0001524,53.2183,354.0258,84.8279,142.48604,31,0,5.4735756,10.452066,4.6274052,starlink_labels_53.2,53.2,53.2,31,61
226,2025-04-10 00:00:00,sat3394.txt,22005Q,22,5,Q,6917.8961,0.0001487,53.2186,346.6637,93.5425,87.061217,31,0,6.2001324,11.286496,5.5716028,starlink_labels_53.2,53.2,53.2,31,61
227,2025-04-10 00:00:00,sat3395.txt,22005AC,22,5,AC,6917.8197,0.0001654,53.2194,355.1948,80.6037,125.97814,31,0,5.069705,10.649359,4.7496033,starlink_labels_53.2,53.2,53.2,31,61
228,2025-04-10 00:00:00,sat3396.txt,22005AB,22,5,AB,6917.9068,0.0001392,53.2179,357.2097,97.1061,22.917911,31,0,3.9041226,12.043162,5.0920963,starlink_labels_53.2,53.2,53.2,31,61
229,2025-04-10 00:00:00,sat3397.txt,22005M,22,5,M,6917.8665,0.0001404,53.2188,346.679,99.8942,100.69681,31,0,6.2533364,11.0613,5.2949257,starlink_labels_53.2,53.2,53.2,31,61
230,2025-04-10 00:00:00,sat3398.txt,22005S,22,5,S,6917.8522,0.0001279,53.2164,345.3167,83.7588,252.51912,31,0,6.8317156,12.443338,3.6157618,starlink_labels_53.2,53.2,53.2,31,61
231,2025-04-10 00:00:00,sat3399.txt,22005T,22,5,T,6917.8898,0.0001374,53.2193,344.0599,91.2301,165.86105,31,0,7.1712599,11.126765,4.273664,starlink_labels_53.2,53.2,53.2,31,61
232,2025-04-10 00:00:00,sat3400.txt,22005AA,22,5,AA,6917.8944,0.000152,53.2187,356.733,94.6238,170.90865,31,0,5.2152076,10.559733,3.7141736,starlink_labels_53.2,53.2,53.2,31,61
664,2025-04-10 00:00:00,sat3975.txt,22052Y,22,52,Y,6917.8885,0.0001512,53.2189,342.3143,101.3679,146.29572,31,0,7.6453385,11.227785,4.6159363,starlink_labels_53.2,53.2,53.2,31,61
689,2025-04-10 00:00:00,sat4000.txt,22052H,22,52,H,6917.8658,0.000168,53.2188,342.1042,90.7131,171.90871,31,0,7.7597308,11.527028,4.4557524,starlink_labels_53.2,53.2,53.2,31,61
1133,2025-04-10 00:00:00,sat4703.txt,22114AP,22,114,AP,6917.8705,0.0001464,53.2193,349.9421,96.869,112.15754,31,0,6.111382,10.59129,4.929049,starlink_labels_53.2,53.2,53.2,31,61
1146,2025-04-10 00:00:00,sat4718.txt,22111A,22,111,A,6917.8836,0.0001227,53.2175,342.2544,90.4457,177.26347,31,0,7.7060804,11.504046,4.3801742,starlink_labels_53.2,53.2,53.2,31,61
1147,2025-04-10 00:00:00,sat4719.txt,22111B,22,111,B,6917.896,0.0001416,53.2168,342.2321,90.9444,196.8261,31,0,7.7180581,11.831021,4.1822958,starlink_labels_53.2,53.2,53.2,31,61
1162,2025-04-10 00:00:00,sat4737.txt,22114S,22,114,S,6917.9538,0.000141,53.218,358.4067,86.5738,153.71606,31,0,4.9192271,10.335012,4.0646434,starlink_labels_53.2,53.2,53.2,31,61
1163,2025-04-10 00:00:00,sat4738.txt,22114B,22,114,B,6917.9107,0.0001438,53.2186,358.8253,81.959,58.000774,31,0,3.7862461,11.554837,5.3514385,starlink_labels_53.2,53.2,53.2,31,61
1168,2025-04-10 00:00:00,sat4745.txt,22114AC,22,114,AC,6917.9025,0.0001715,53.2177,352.114,129.3315,3.4327766,31,0,4.5999336,12.005515,5.4193821,starlink_labels_53.2,53.2,53.2,31,61
1169,2025-04-10 00:00:00,sat4746.txt,22114AE,22,114,AE,6917.8753,0.0001742,53.2188,351.4665,112.2219,61.031763,31,0,5.3427773,11.07812,5.4296169,starlink_labels_53.2,53.2,53.2,31,61
1170,2025-04-10 00:00:00,sat4747.txt,22114Q,22,114,Q,6917.8843,0.0001957,53.22,359.9383,84.932,114.29554,31,0,4.3075366,10.339753,4.778832,starlink_labels_53.2,53.2,53.2,31,61
1177,2025-04-10 00:00:00,sat4755.txt,22114AK,22,114,AK,6917.8799,0.0001573,53.2183,349.9608,108.4841,85.734575,31,0,5.7312689,10.878997,5.2904468,starlink_labels_53.2,53.2,53.2,31,61
1178,2025-04-10 00:00:00,sat4756.txt,22114J,22,114,J,6917.8723,0.000138,53.2181,0.0553,89.3974,9.7430759,31,0,3.3469014,12.035633,4.570714,starlink_labels_53.2,53.2,53.2,31,61
1182,2025-04-10 00:00:00,sat4760.txt,22114L,22,114,L,6917.8802,0.0001296,53.2171,358.8453,83.4306,36.498633,31,0,3.5737288,12.032851,4.7846775,starlink_labels_53.2,53.2,53.2,31,61
1183,2025-04-10 00:00:00,sat4761.txt,22114N,22,114,N,6917.8853,0.0001583,53.2193,359.9856,82.001,77.211689,31,0,3.7918303,11.031747,5.1978207,starlink_labels_53.2,53.2,53.2,31,61
1191,2025-04-10 00:00:00,sat4770.txt,22114AH,22,114,AH,6917.8768,0.0001662,53.2152,352.0896,85.3449,67.486793,31,0,4.9679112,11.448757,5.583343,starlink_labels_53.2,53.2,53.2,31,61
1192,2025-04-10 00:00:00,sat4771.txt,22114R,22,114,R,6917.9054,0.0001671,53.2187,358.8263,92.7206,42.052124,31,0,3.7291532,11.613964,5.121316,starlink_labels_53.2,53.2,53.2,31,61
1193,2025-04-10 00:00:00,sat4772.txt,22119AY,22,119,AY,6917.8555,0.0001576,53.2191,355.2569,80.6232,85.924014,31,0,4.2958431,11.132809,5.5341392,starlink_labels_53.2,53.2,53.2,31,61
1195,2025-04-10 00:00:00,sat4775.txt,22119BA,22,119,BA,6917.8536,0.0001614,53.2185,355.232,82.2659,104.29872,31,0,4.9073062,10.833956,5.2256899,starlink_labels_53.2,53.2,53.2,31,61
1196,2025-04-10 00:00:00,sat4776.txt,22114V,22,114,V,6917.9129,0.0001523,53.2205,359.9181,92.6966,126.48703,31,0,4.6577721,10.249445,4.465003,starlink_labels_53.2,53.2,53.2,31,61
1200,2025-04-10 00:00:00,sat4780.txt,22114AG,22,114,AG,6917.8861,0.0002159,53.2199,348.7481,103.226,111.81547,31,0,6.3040438,10.781825,5.0036931,starlink_labels_53.2,53.2,53.2,31,61
1202,2025-04-10 00:00:00,sat4782.txt,22119AZ,22,119,AZ,6917.8759,0.0001271,53.2176,0.1182,94.9304,184.18034,31,0,5.022491,10.425564,3.3575227,starlink_labels_53.2,53.2,53.2,31,61
1203,2025-04-10 00:00:00,sat4783.txt,22114T,22,114,T,6917.9028,0.0001853,53.2177,359.9585,72.6791,106.57035,31,0,4.1207414,10.709104,5.1711326,starlink_labels_53.2,53.2,53.2,31,61
1208,2025-04-10 00:00:00,sat4790.txt,22114AT,22,114,AT,6917.8504,0.0001813,53.2215,344.8953,120.5479,141.24111,31,0,7.1515784,11.148758,4.4252439,starlink_labels_53.2,53.2,53.2,31,61
1211,2025-04-10 00:00:00,sat4794.txt,22114AM,22,114,AM,6917.8671,0.0001532,53.2185,349.9166,90.2509,143.97673,31,0,6.2920599,10.546037,4.5557508,starlink_labels_53.2,53.2,53.2,31,61
1220,2025-04-10 00:00:00,sat5000.txt,22119BB,22,119,BB,6917.9012,0.0001611,53.2188,345.1374,89.6635,191.91909,31,0,7.3273253,11.603947,3.8849509,starlink_labels_53.2,53.2,53.2,31,61
1226,2025-04-10 00:00:00,sat5009.txt,22119AU,22,119,AU,6917.8601,0.0001917,53.2193,358.9545,111.2742,148.63853,31,0,5.0011158,10.32233,3.6568809,starlink_labels_53.2,53.2,53.2,31,61
1255,2025-04-10 00:00:00,sat5050.txt,22119E,22,119,E,6917.9463,0.0001203,53.2172,345.0776,87.1801,234.49268,31,0,7.1810246,12.315232,3.7181954,starlink_labels_53.2,53.2,53.2,31,61
1323,2025-04-10 00:00:00,sat5172.txt,22136P,22,136,P,6917.8752,0.0001456,53.2192,355.2944,97.9141,8.580289,31,0,4.1340733,12.354151,4.8903441,starlink_labels_53.2,53.2,53.2,31,61
1338,2025-04-10 00:00:00,sat5189.txt,22136B,22,136,B,6917.9051,0.0001337,53.2178,0.0888,80.1603,218.97406,31,0,4.8831701,10.762443,2.8787832,starlink_labels_53.2,53.2,53.2,31,61
207,2025-04-10 00:00:00,sat3359.txt,22005AW,22,5,AW,6917.887,0.000178,53.2175,5.3162,81.158,25.147067,32,0,2.4714775,11.522506,4.251945,starlink_labels_53.2,53.2,53.2,32,62
208,2025-04-10 00:00:00,sat3360.txt,22005AX,22,5,AX,6917.8552,0.0001389,53.219,6.8971,88.7811,236.42884,32,0,3.5385275,9.9910097,2.5046899,starlink_labels_53.2,53.2,53.2,32,62
212,2025-04-10 00:00:00,sat3364.txt,22005BA,22,5,BA,6917.894,0.0001399,53.2186,4.7166,78.7394,13.142745,32,0,2.7566552,11.533549,4.2651143,starlink_labels_53.2,53.2,53.2,32,62
241,2025-04-10 00:00:00,sat3451.txt,22016AM,22,16,AM,6917.9008,0.0001446,53.219,13.9356,81.9628,175.42472,32,0,2.6333163,8.7028818,3.9608269,starlink_labels_53.2,53.2,53.2,32,62
243,2025-04-10 00:00:00,sat3456.txt,22016AX,22,16,AX,6917.8861,0.0001856,53.2198,5.0034,84.5595,247.09651,32,0,3.8105624,10.330259,2.4724531,starlink_labels_53.2,53.2,53.2,32,62
244,2025-04-10 00:00:00,sat3457.txt,22016AS,22,16,AS,6917.8791,0.0001408,53.2193,6.7954,88.2085,182.28596,32,0,3.6602445,9.516345,3.3734879,starlink_labels_53.2,53.2,53.2,32,62
245,2025-04-10 00:00:00,sat3458.txt,22016AW,22,16,AW,6917.8388,0.0001271,53.2169,4.9722,96.6199,255.05643,32,0,3.4286213,10.632946,2.3754997,starlink_labels_53.2,53.2,53.2,32,62
246,2025-04-10 00:00:00,sat3459.txt,22016AV,22,16,AV,6917.8683,0.0001566,53.218,7.0736,98.1655,206.97296,32,0,3.6243701,9.5843458,2.9261642,starlink_labels_53.2,53.2,53.2,32,62
247,2025-04-10 00:00:00,sat3460.txt,22016AT,22,16,AT,6917.8861,0.0001738,53.2211,3.9498,94.4868,37.893831,32,0,3.0606937,11.238256,4.8483343,starlink_labels_53.2,53.2,53.2,32,62
249,2025-04-10 00:00:00,sat3501.txt,22016AL,22,16,AL,6917.9258,0.0001029,53.2191,3.8789,107.4503,304.83062,32,0,3.0574632,11.738672,3.1587713,starlink_labels_53.2,53.2,53.2,32,62
250,2025-04-10 00:00:00,sat3502.txt,22016AJ,22,16,AJ,6917.8297,0.0001382,53.2191,5.0413,92.8442,273.6284,32,0,3.2669318,10.88619,2.234215,starlink_labels_53.2,53.2,53.2,32,62
253,2025-04-10 00:00:00,sat3505.txt,22016AN,22,16,AN,6917.8937,0.0001172,53.2189,5.1053,78.9496,7.4178337,32,0,2.5449784,11.586071,3.9709198,starlink_labels_53.2,53.2,53.2,32,62
254,2025-04-10 00:00:00,sat3506.txt,22016AP,22,16,AP,6917.8875,0.0001276,53.2212,5.0554,92.5513,293.86433,32,0,2.9240479,11.142209,2.5415108,starlink_labels_53.2,53.2,53.2,32,62
255,2025-04-10 00:00:00,sat3507.txt,22016AR,22,16,AR,6917.8601,0.0001302,53.2196,5.0915,106.0106,320.39269,32,0,2.6433818,11.570887,3.4303405,starlink_labels_53.2,53.2,53.2,32,62
258,2025-04-10 00:00:00,sat3511.txt,22016AQ,22,16,AQ,6917.8995,0.0001528,53.2183,5.0835,95.2894,51.167339,32,0,2.9191899,10.961136,4.704752,starlink_labels_53.2,53.2,53.2,32,62
259,2025-04-10 00:00:00,sat3512.txt,22016AF,22,16,AF,6917.8904,0.0001391,53.2185,4.9748,86.8202,304.86072,32,0,3.0002182,11.423941,2.692307,starlink_labels_53.2,53.2,53.2,32,62
260,2025-04-10 00:00:00,sat3513.txt,22016AU,22,16,AU,6917.8516,0.000155,53.2192,3.782,91.6037,200.86917,32,0,4.2286439,10.062568,3.1103618,starlink_labels_53.2,53.2,53.2,32,62
261,2025-04-10 00:00:00,sat3514.txt,22016T,22,16,T,6917.8462,0.0001657,53.2179,14.9071,94.5307,122.24256,32,0,2.3523479,9.0173683,4.6902833,starlink_labels_53.2,53.2,53.2,32,62
269,2025-04-10 00:00:00,sat3523.txt,22016R,22,16,R,6917.861,0.0001544,53.2185,14.8735,108.6845,68.123918,32,0,1.8922504,9.7472649,4.8595772,starlink_labels_53.2,53.2,53.2,32,62
271,2025-04-10 00:00:00,sat3525.txt,22016V,22,16,V,6917.8747,0.0001623,53.2191,13.7587,88.4171,163.85927,32,0,2.7841852,8.7553825,3.9846385,starlink_labels_53.2,53.2,53.2,32,62
273,2025-04-10 00:00:00,sat3527.txt,22016N,22,16,N,6917.8243,0.0001516,53.219,14.8891,101.241,95.521692,32,0,2.1200588,9.3823938,4.9660797,starlink_labels_53.2,53.2,53.2,32,62
1090,2025-04-10 00:00:00,sat4649.txt,22114P,22,114,P,6917.8411,0.0001427,53.2167,0.0748,88.6335,350.52971,32,0,3.2863848,12.088156,3.7909734,starlink_labels_53.2,53.2,53.2,32,62
1173,2025-04-10 00:00:00,sat4751.txt,22114H,22,114,H,6917.8619,0.0001437,53.2181,1.6511,98.421,259.6733,32,0,3.6574566,11.236873,2.3377254,starlink_labels_53.2,53.2,53.2,32,62
1179,2025-04-10 00:00:00,sat4757.txt,22114G,22,114,G,6917.9019,0.0001602,53.218,1.5289,103.0711,275.08161,32,0,3.6709168,11.635526,2.6153131,starlink_labels_53.2,53.2,53.2,32,62
1180,2025-04-10 00:00:00,sat4758.txt,22114C,22,114,C,6917.8688,0.0001312,53.2179,2.2957,76.2133,241.45589,32,0,4.1666598,10.299158,2.6503704,starlink_labels_53.2,53.2,53.2,32,62
1181,2025-04-10 00:00:00,sat4759.txt,22114M,22,114,M,6917.8374,0.0001151,53.2198,0.098,87.4791,331.65644,32,0,3.5973456,12.071801,3.2976215,starlink_labels_53.2,53.2,53.2,32,62
1186,2025-04-10 00:00:00,sat4764.txt,22114K,22,114,K,6917.8609,0.0001371,53.2183,0.1222,120.7186,278.34706,32,0,3.5833833,11.903469,2.8304012,starlink_labels_53.2,53.2,53.2,32,62
1221,2025-04-10 00:00:00,sat5001.txt,22119AQ,22,119,AQ,6917.8954,0.0001332,53.2188,6.9233,92.5991,157.81356,32,0,3.5354214,9.5271988,3.7169549,starlink_labels_53.2,53.2,53.2,32,62
1222,2025-04-10 00:00:00,sat5002.txt,22119AN,22,119,AN,6917.8716,0.0001398,53.2184,11.5323,95.2389,227.9505,32,0,2.6786776,9.3851738,2.5268986,starlink_labels_53.2,53.2,53.2,32,62
1224,2025-04-10 00:00:00,sat5004.txt,22119AP,22,119,AP,6917.8763,0.0001501,53.2181,9.7881,98.0816,186.22873,32,0,3.2113461,9.1166954,3.2806029,starlink_labels_53.2,53.2,53.2,32,62
1227,2025-04-10 00:00:00,sat5010.txt,22119AW,22,119,AW,6917.8601,0.0001333,53.2171,1.8337,87.0601,250.89787,32,0,4.0821881,10.712691,2.3953803,starlink_labels_53.2,53.2,53.2,32,62
1228,2025-04-10 00:00:00,sat5011.txt,22119AR,22,119,AR,6917.8666,0.0001487,53.2189,9.6638,92.2888,312.09306,32,0,2.2036438,10.947098,2.7992542,starlink_labels_53.2,53.2,53.2,32,62
1229,2025-04-10 00:00:00,sat5012.txt,22119AJ,22,119,AJ,6917.8785,0.0001642,53.2203,11.9187,103.4967,139.44034,32,0,3.0650973,9.2012568,4.1313438,starlink_labels_53.2,53.2,53.2,32,62
1230,2025-04-10 00:00:00,sat5014.txt,22119AS,22,119,AS,6917.8735,0.0001491,53.2196,6.852,86.2315,224.25158,32,0,3.6862392,9.7855511,2.716275,starlink_labels_53.2,53.2,53.2,32,62
1232,2025-04-10 00:00:00,sat5017.txt,22119AF,22,119,AF,6917.861,0.0001207,53.2198,10.2469,96.0324,48.034083,32,0,2.5400803,10.534803,4.5895147,starlink_labels_53.2,53.2,53.2,32,62
1233,2025-04-10 00:00:00,sat5018.txt,22119AV,22,119,AV,6917.9126,0.0001423,53.2165,9.2117,88.5605,270.9742,32,0,2.8279843,10.200023,2.1402717,starlink_labels_53.2,53.2,53.2,32,62
1236,2025-04-10 00:00:00,sat5023.txt,22119AK,22,119,AK,6917.8732,0.0001524,53.219,11.8965,91.8098,171.15109,32,0,3.0390685,8.999156,3.6940489,starlink_labels_53.2,53.2,53.2,32,62
1238,2025-04-10 00:00:00,sat5025.txt,22119AL,22,119,AL,6917.8483,0.0001491,53.2173,10.2262,85.1793,73.694998,32,0,2.6075907,10.34304,4.744173,starlink_labels_53.2,53.2,53.2,32,62
1245,2025-04-10 00:00:00,sat5036.txt,22119AH,22,119,AH,6917.8644,0.0001644,53.2191,11.3911,96.9206,86.3355,32,0,2.5123804,9.7888355,4.9332967,starlink_labels_53.2,53.2,53.2,32,62
1247,2025-04-10 00:00:00,sat5040.txt,22119AE,22,119,AE,6917.8866,0.0001645,53.2189,11.9455,94.8652,128.05085,32,0,2.6734822,9.2571115,4.3563371,starlink_labels_53.2,53.2,53.2,32,62
1258,2025-04-10 00:00:00,sat5053.txt,22119AD,22,119,AD,6917.8897,0.0001463,53.2182,11.3679,91.493,111.74107,32,0,2.9227271,9.575469,4.541698,starlink_labels_53.2,53.2,53.2,32,62
1259,2025-04-10 00:00:00,sat5054.txt,22119W,22,119,W,6917.913,0.0001398,53.2192,9.7319,82.534,261.78564,32,0,2.9707489,9.8313808,2.3602436,starlink_labels_53.2,53.2,53.2,32,62
1262,2025-04-10 00:00:00,sat5057.txt,22119Y,22,119,Y,6917.8872,0.0002237,53.2196,9.085,93.7597,31.070428,32,0,2.6342669,11.037009,4.4845986,starlink_labels_53.2,53.2,53.2,32,62
1263,2025-04-10 00:00:00,sat5059.txt,22119AC,22,119,AC,6917.8671,0.0001749,53.2204,9.6875,84.3844,299.99464,32,0,2.3445537,10.720956,2.3840127,starlink_labels_53.2,53.2,53.2,32,62
1320,2025-04-10 00:00:00,sat5169.txt,22136K,22,136,K,6917.8369,0.000145,53.219,9.6861,75.3942,289.01079,32,0,2.6306493,10.370145,2.2692263,starlink_labels_53.2,53.2,53.2,32,62
1348,2025-04-10 00:00:00,sat5200.txt,22136BE,22,136,BE,6917.8369,0.0001276,53.217,9.7654,99.915,204.43815,32,0,3.237484,9.3037357,2.8097596,starlink_labels_53.2,53.2,53.2,32,62
1354,2025-04-10 00:00:00,sat5209.txt,22136L,22,136,L,6917.8809,0.0001723,53.2197,3.451,90.1338,282.53023,32,0,3.4155774,11.276548,2.4933646,starlink_labels_53.2,53.2,53.2,32,62
